depart,arrival,duration,routeLength,waitingTime,timeLoss,vType,rerouteNo,departSpeed,arrivalSpeed
1402.0,1561.0,159.0,1444.34,7.0,37.38,DEFAULT_VEHTYPE,1,0.0,8.07
861.0,1562.0,701.0,9889.1,67.0,159.62,veh_passenger,1,0.0,3.95
683.0,1563.0,880.0,12060.34,15.0,131.57,bus_bus,1,0.0,7.83
830.0,1563.0,733.0,9333.05,160.0,292.43,veh_passenger,1,0.0,12.37
1357.0,1563.0,206.0,2458.04,0.0,17.28,truck_truck,1,0.0,13.73
809.0,1564.0,755.0,9491.63,282.0,353.74,veh_passenger,1,0.0,13.84
1348.0,1566.0,218.0,2369.37,0.0,35.6,bus_bus,1,0.0,8.1
1222.0,1569.0,347.0,4412.57,4.0,67.13,veh_passenger,1,0.0,8.63
717.0,1572.0,855.0,8994.02,51.0,187.41,bus_bus,1,0.0,7.75
533.0,1573.0,1040.0,10136.1,250.0,464.18,bus_bus,1,0.0,13.73
523.0,1573.0,1050.0,10359.74,1.0,119.77,veh_passenger,1,0.0,5.2
1342.0,1573.0,231.0,1352.62,60.0,106.93,bus_bus,1,0.0,8.64
1386.0,1573.0,187.0,2121.66,0.0,20.8,truck_truck,1,0.0,7.88
1476.0,1574.0,98.0,860.06,0.0,9.75,bus_bus,1,8.33,7.96
525.0,1575.0,1050.0,13228.91,37.0,192.04,bus_bus,1,8.33,13.68
1314.0,1577.0,263.0,1739.86,11.0,42.89,DEFAULT_VEHTYPE,1,0.0,11.13
1253.0,1579.0,326.0,3272.28,73.0,118.7,veh_passenger,1,0.0,14.63
509.0,1581.0,1072.0,17015.69,134.0,297.24,veh_passenger,1,9.14,9.04
816.0,1581.0,765.0,9986.4,44.0,234.77,veh_passenger,1,0.0,16.19
1251.0,1581.0,330.0,2968.28,81.0,149.37,veh_passenger,1,0.0,9.79
601.0,1582.0,981.0,9539.65,105.0,310.9,bus_bus,1,0.0,8.2
1184.0,1582.0,398.0,4016.32,63.0,103.83,veh_passenger,1,0.0,13.46
1330.0,1582.0,252.0,3701.63,22.0,47.73,veh_passenger,1,23.73,8.45
814.0,1583.0,769.0,14002.45,45.0,127.64,veh_passenger,1,0.0,3.22
1279.0,1583.0,304.0,3522.3,13.0,60.38,veh_passenger,1,0.0,7.75
1390.0,1583.0,193.0,828.62,98.0,136.64,DEFAULT_VEHTYPE,1,0.0,14.22
1305.0,1584.0,279.0,2624.92,7.0,67.1,bus_bus,1,0.0,6.26
1362.0,1584.0,222.0,2139.05,11.0,53.36,veh_passenger,1,8.46,12.26
1387.0,1584.0,197.0,1605.25,16.0,42.45,truck_truck,1,0.0,7.16
1027.0,1586.0,559.0,3881.36,175.0,266.73,DEFAULT_VEHTYPE,1,0.0,14.89
1191.0,1587.0,396.0,4726.74,3.0,54.87,veh_passenger,1,6.77,10.56
1206.0,1587.0,381.0,4672.38,12.0,70.13,veh_passenger,1,0.0,14.94
757.0,1588.0,831.0,12421.26,34.0,131.53,bus_bus,1,0.0,8.31
1350.0,1588.0,238.0,1966.44,8.0,43.49,veh_passenger,1,0.0,3.47
1500.0,1588.0,88.0,541.87,0.0,9.23,DEFAULT_VEHTYPE,1,0.0,10.31
699.0,1589.0,890.0,6744.64,179.0,376.29,bus_bus,1,0.0,7.86
1260.0,1589.0,329.0,2740.38,7.0,65.3,veh_passenger,1,0.0,7.36
1497.0,1589.0,92.0,851.43,3.0,16.59,veh_passenger,1,0.0,7.5
1351.0,1590.0,239.0,1830.14,0.0,44.1,veh_passenger,1,0.0,7.29
1518.0,1590.0,72.0,541.87,0.0,9.77,DEFAULT_VEHTYPE,1,0.0,14.25
680.0,1591.0,911.0,11700.04,70.0,226.43,bus_bus,1,0.0,13.47
1363.0,1591.0,228.0,1455.24,63.0,102.99,truck_truck,1,0.0,13.41
1198.0,1593.0,395.0,2905.32,66.0,170.31,veh_passenger,1,0.0,8.37
777.0,1594.0,817.0,9606.27,79.0,211.83,bus_bus,1,8.33,7.9
815.0,1594.0,779.0,9937.25,103.0,248.53,veh_passenger,1,0.0,9.0
1385.0,1595.0,210.0,1835.58,18.0,69.97,truck_truck,1,0.0,7.63
823.0,1596.0,773.0,9566.32,48.0,223.9,veh_passenger,1,0.0,8.18
1270.0,1596.0,326.0,2890.7,10.0,49.27,veh_passenger,1,0.0,7.1
1318.0,1596.0,278.0,1553.43,61.0,103.69,veh_passenger,1,0.0,6.75
1479.0,1596.0,117.0,577.7,0.0,18.65,veh_passenger,1,0.0,3.03
1482.0,1596.0,114.0,823.94,0.0,17.48,veh_passenger,1,0.0,9.45
623.0,1597.0,974.0,11339.69,57.0,188.71,bus_bus,1,0.0,7.83
802.0,1597.0,795.0,10786.9,27.0,128.93,veh_passenger,1,0.0,3.51
1199.0,1597.0,398.0,3292.88,24.0,76.34,veh_passenger,1,0.0,6.09
1342.0,1597.0,255.0,2709.82,4.0,43.35,veh_passenger,1,0.0,13.65
1346.0,1598.0,252.0,1211.98,121.0,153.43,veh_passenger,1,0.0,12.36
1389.0,1598.0,209.0,1306.83,15.0,43.13,veh_passenger,1,3.38,6.68
1364.0,1599.0,235.0,1987.52,8.0,45.01,veh_passenger,1,0.0,8.17
1396.0,1599.0,203.0,828.62,93.0,123.04,DEFAULT_VEHTYPE,1,0.0,10.32
1373.0,1600.0,227.0,1801.17,11.0,56.23,bus_bus,1,0.0,7.93
867.0,1601.0,734.0,6722.9,56.0,241.47,veh_passenger,1,0.0,7.59
1309.0,1602.0,293.0,3311.44,0.0,31.25,bus_bus,1,0.0,13.7
501.0,1603.0,1102.0,12459.25,195.0,359.33,truck_truck,1,0.0,11.94
870.0,1603.0,733.0,8627.38,25.0,121.46,veh_passenger,1,0.0,25.21
1192.0,1603.0,411.0,4165.57,9.0,110.77,veh_passenger,1,0.0,8.83
1251.0,1603.0,352.0,1186.59,198.0,241.65,DEFAULT_VEHTYPE,1,0.0,7.19
1205.0,1604.0,399.0,4096.0,20.0,78.4,veh_passenger,1,0.0,7.44
1368.0,1605.0,237.0,1887.25,9.0,60.26,truck_truck,1,0.0,8.26
503.0,1607.0,1104.0,10825.08,297.0,535.95,truck_truck,1,13.17,7.41
1283.0,1607.0,324.0,3593.17,7.0,60.04,veh_passenger,1,8.7,22.95
1416.0,1607.0,191.0,1899.61,0.0,35.07,veh_passenger,1,0.0,6.87
506.0,1608.0,1102.0,11128.96,289.0,519.92,veh_passenger,1,0.0,13.42
1406.0,1608.0,202.0,1987.54,5.0,54.68,veh_passenger,1,8.41,13.4
1413.0,1608.0,195.0,828.62,91.0,137.3,DEFAULT_VEHTYPE,1,0.0,10.94
1422.0,1608.0,186.0,1417.65,25.0,66.22,truck_truck,1,0.0,13.35
344.0,1609.0,1265.0,13447.32,256.0,480.95,veh_passenger,1,0.0,4.17
1413.0,1609.0,196.0,1346.86,52.0,74.09,veh_passenger,1,0.0,7.33
508.0,1610.0,1102.0,10300.0,319.0,539.31,bus_bus,1,0.0,8.02
317.0,1611.0,1294.0,14853.17,298.0,490.64,veh_passenger,1,13.86,7.72
533.0,1611.0,1078.0,8125.13,391.0,573.55,veh_passenger,1,0.0,14.45
394.0,1612.0,1218.0,14490.76,205.0,407.87,bus_bus,1,8.33,8.0
547.0,1612.0,1065.0,13225.24,13.0,190.83,bus_bus,1,13.89,3.79
1334.0,1612.0,278.0,2157.8,60.0,94.09,veh_passenger,1,0.0,8.42
721.0,1613.0,892.0,5878.95,313.0,429.15,bus_bus,1,0.0,12.71
635.0,1614.0,979.0,12602.09,59.0,214.3,bus_bus,1,0.0,7.82
668.0,1614.0,946.0,11295.4,6.0,135.61,bus_bus,1,0.0,7.76
1235.0,1614.0,379.0,2798.35,20.0,90.5,veh_passenger,1,7.26,5.8
1342.0,1614.0,272.0,1727.56,14.0,55.61,DEFAULT_VEHTYPE,1,0.0,6.29
353.0,1615.0,1262.0,13204.34,207.0,392.93,veh_passenger,1,6.6,11.57
1233.0,1615.0,382.0,4251.7,59.0,130.56,veh_passenger,1,0.0,7.92
1440.0,1616.0,176.0,1901.66,3.0,28.41,bus_bus,1,0.0,3.78
1204.0,1618.0,414.0,3919.54,31.0,142.87,veh_passenger,1,0.0,9.34
1285.0,1618.0,333.0,2389.46,64.0,130.01,bus_bus,1,0.0,9.94
1535.0,1619.0,84.0,541.87,0.0,8.96,DEFAULT_VEHTYPE,1,0.0,10.87
1309.0,1620.0,311.0,2790.06,6.0,56.88,veh_passenger,1,0.0,7.93
1352.0,1621.0,269.0,2201.24,34.0,77.76,veh_passenger,1,0.0,7.29
1367.0,1621.0,254.0,1881.12,69.0,128.25,veh_passenger,1,0.0,6.8
1479.0,1621.0,142.0,1579.98,3.0,22.92,veh_passenger,1,0.0,6.31
1426.0,1621.0,195.0,1916.22,7.0,32.89,truck_truck,1,0.0,14.38
1553.0,1622.0,69.0,541.87,0.0,6.79,DEFAULT_VEHTYPE,1,0.0,13.05
868.0,1623.0,755.0,8241.54,38.0,114.18,veh_passenger,1,0.0,6.58
1353.0,1623.0,270.0,2662.71,24.0,69.63,veh_passenger,1,0.0,9.25
1350.0,1623.0,273.0,1727.56,22.0,91.31,DEFAULT_VEHTYPE,1,0.0,6.87
1437.0,1623.0,186.0,2010.76,2.0,34.06,veh_passenger,1,0.0,8.13
1238.0,1624.0,386.0,3998.6,30.0,86.99,veh_passenger,1,8.78,7.81
354.0,1625.0,1271.0,15859.55,233.0,426.48,veh_passenger,1,0.0,7.91
630.0,1626.0,996.0,7566.62,202.0,371.77,bus_bus,1,8.33,8.31
1285.0,1626.0,341.0,2697.55,66.0,120.76,veh_passenger,1,8.62,7.8
1359.0,1627.0,268.0,1727.56,15.0,106.79,DEFAULT_VEHTYPE,1,0.0,9.29
831.0,1628.0,797.0,12256.66,58.0,187.99,veh_passenger,1,0.0,8.52
1282.0,1628.0,346.0,3454.05,30.0,89.41,bus_bus,1,0.0,8.17
328.0,1629.0,1301.0,13930.21,285.0,522.26,veh_passenger,1,0.0,17.05
755.0,1629.0,874.0,10168.13,9.0,132.16,bus_bus,1,0.0,8.13
1356.0,1629.0,273.0,2487.31,0.0,33.52,veh_passenger,1,0.0,7.66
1391.0,1629.0,238.0,2916.2,11.0,51.75,truck_truck,1,0.0,12.94
526.0,1630.0,1104.0,7463.72,393.0,526.11,veh_passenger,1,0.0,16.12
663.0,1630.0,967.0,7529.33,390.0,500.26,bus_bus,1,8.33,7.76
1262.0,1630.0,368.0,4681.9,5.0,64.98,veh_passenger,1,8.6,8.52
805.0,1631.0,826.0,10449.89,74.0,227.25,veh_passenger,1,0.0,3.88
1256.0,1631.0,375.0,4076.21,2.0,61.29,veh_passenger,1,0.0,7.53
1368.0,1632.0,264.0,1727.56,28.0,81.77,DEFAULT_VEHTYPE,1,0.0,7.94
1432.0,1632.0,200.0,1632.98,0.0,22.47,veh_passenger,1,0.0,4.65
1307.0,1633.0,326.0,3682.56,70.0,127.6,veh_passenger,1,0.0,16.14
1412.0,1633.0,221.0,1911.27,3.0,37.69,veh_passenger,1,4.47,8.46
1570.0,1633.0,63.0,541.87,0.0,6.84,DEFAULT_VEHTYPE,1,0.0,15.43
1354.0,1634.0,280.0,3100.52,0.0,48.21,bus_bus,1,0.0,11.47
1289.0,1634.0,345.0,5307.31,2.0,49.64,veh_passenger,1,0.0,12.38
1308.0,1634.0,326.0,2811.27,17.0,83.66,veh_passenger,1,0.0,7.06
1408.0,1634.0,226.0,1813.07,8.0,70.25,veh_passenger,1,0.0,8.59
1381.0,1634.0,253.0,1727.56,19.0,75.4,DEFAULT_VEHTYPE,1,0.0,7.79
355.0,1635.0,1280.0,6147.96,714.0,839.67,bus_bus,1,0.0,3.8
1462.0,1635.0,173.0,1809.32,0.0,20.14,veh_passenger,1,0.0,6.84
849.0,1636.0,787.0,9713.72,27.0,161.31,veh_passenger,1,0.0,12.75
424.0,1637.0,1213.0,11756.67,314.0,598.3,bus_bus,1,0.0,3.76
1275.0,1637.0,362.0,5006.05,1.0,62.89,bus_bus,1,0.0,7.73
1436.0,1639.0,203.0,2021.38,0.0,53.36,veh_passenger,1,0.0,9.69
1471.0,1639.0,168.0,1857.82,28.0,46.85,veh_passenger,1,17.66,11.39
1506.0,1639.0,133.0,1597.91,0.0,14.51,veh_passenger,1,16.94,7.27
136.0,1641.0,1505.0,14274.36,615.0,769.74,veh_passenger,1,0.0,12.44
1177.0,1641.0,464.0,5511.35,48.0,112.4,veh_passenger,1,0.0,12.26
1381.0,1643.0,262.0,1143.43,87.0,145.31,truck_truck,1,0.0,11.52
1403.0,1644.0,241.0,2397.03,6.0,59.35,veh_passenger,1,8.92,9.75
1429.0,1644.0,215.0,2350.01,17.0,43.3,veh_passenger,1,0.0,7.8
1355.0,1645.0,290.0,2827.09,0.0,47.58,veh_passenger,1,0.0,7.29
1373.0,1645.0,272.0,1792.65,66.0,120.37,truck_truck,1,0.0,13.08
742.0,1646.0,904.0,8763.39,95.0,201.74,bus_bus,1,0.0,7.98
814.0,1647.0,833.0,10703.77,28.0,195.39,veh_passenger,1,0.0,4.41
1489.0,1650.0,161.0,1399.59,0.0,19.85,veh_passenger,1,6.57,5.35
1435.0,1650.0,215.0,4791.21,18.0,45.03,truck_truck,1,0.0,28.25
1380.0,1651.0,271.0,5743.89,0.0,24.74,veh_passenger,1,0.0,25.62
371.0,1653.0,1282.0,15822.14,192.0,446.69,veh_passenger,1,9.39,9.37
1373.0,1653.0,280.0,2832.88,6.0,41.45,veh_passenger,1,0.0,7.09
826.0,1654.0,828.0,3833.81,427.0,491.58,veh_passenger,1,3.85,14.32
1431.0,1654.0,223.0,2706.55,13.0,58.02,veh_passenger,1,0.0,8.58
505.0,1655.0,1150.0,12031.31,122.0,290.71,veh_passenger,1,0.0,9.87
1267.0,1655.0,388.0,3102.03,43.0,100.25,veh_passenger,1,0.0,7.15
330.0,1656.0,1326.0,12021.83,376.0,614.43,veh_passenger,1,21.93,3.03
588.0,1656.0,1068.0,11743.1,234.0,466.92,bus_bus,1,0.0,7.36
656.0,1656.0,1000.0,12162.16,20.0,146.54,bus_bus,1,0.0,8.18
1272.0,1656.0,384.0,4345.0,16.0,100.89,veh_passenger,1,0.0,20.8
1452.0,1657.0,205.0,1921.27,0.0,18.01,veh_passenger,1,0.0,12.53
848.0,1658.0,810.0,11164.2,54.0,146.17,veh_passenger,1,0.0,7.6
1498.0,1658.0,160.0,1701.93,0.0,12.26,veh_passenger,1,8.2,13.55
1453.0,1659.0,206.0,2032.85,2.0,31.81,veh_passenger,1,8.57,12.65
1001.0,1660.0,659.0,2693.21,261.0,374.98,test,1,0.0,4.16
1172.0,1660.0,488.0,5360.29,8.0,126.95,veh_passenger,1,0.0,7.99
1420.0,1660.0,240.0,2395.42,1.0,42.52,veh_passenger,1,0.0,7.03
1376.0,1660.0,284.0,2875.8,0.0,40.51,truck_truck,1,0.0,3.46
1220.0,1662.0,442.0,5508.12,0.0,105.14,veh_passenger,1,0.0,10.55
1222.0,1662.0,440.0,4408.15,0.0,49.75,veh_passenger,1,0.0,7.03
1371.0,1662.0,291.0,1833.05,72.0,120.62,truck_truck,1,8.17,13.07
359.0,1664.0,1305.0,14312.98,292.0,513.21,veh_passenger,1,8.35,8.16
1375.0,1664.0,289.0,4193.6,9.0,44.68,truck_truck,1,0.0,14.15
1588.0,1664.0,76.0,541.87,0.0,8.55,DEFAULT_VEHTYPE,1,0.0,11.82
831.0,1665.0,834.0,6691.77,88.0,206.51,veh_passenger,1,0.0,6.1
1387.0,1665.0,278.0,3205.66,26.0,66.28,veh_passenger,1,0.0,8.15
1206.0,1667.0,461.0,5525.56,17.0,76.88,veh_passenger,1,0.0,7.0
760.0,1669.0,909.0,12201.07,131.0,246.06,bus_bus,1,0.0,13.7
1321.0,1669.0,348.0,4866.79,21.0,64.76,veh_passenger,1,0.0,16.75
1469.0,1669.0,200.0,1279.02,56.0,82.88,veh_passenger,1,0.0,6.7
1385.0,1670.0,285.0,4433.7,16.0,59.44,veh_passenger,1,0.0,20.49
35.0,1671.0,1636.0,10191.01,781.0,927.19,veh_passenger,1,0.0,11.14
1263.0,1671.0,408.0,4227.24,17.0,85.59,veh_passenger,1,0.0,7.89
1422.0,1671.0,249.0,1987.24,20.0,60.56,veh_passenger,1,0.0,7.47
495.0,1672.0,1177.0,5299.78,668.0,783.04,truck_truck,1,8.66,8.43
895.0,1672.0,777.0,6324.52,36.0,129.72,veh_passenger,1,0.0,10.68
1336.0,1672.0,336.0,3440.53,10.0,91.31,veh_passenger,1,0.0,6.81
1461.0,1672.0,211.0,1277.69,72.0,103.66,bus_bus,1,0.0,7.6
1289.0,1673.0,384.0,5474.46,6.0,39.95,veh_passenger,1,0.0,17.54
1405.0,1673.0,268.0,2022.16,28.0,66.46,truck_truck,1,0.0,7.91
330.0,1674.0,1344.0,13478.03,265.0,539.15,bus_bus,1,0.0,8.23
1252.0,1675.0,423.0,4965.16,9.0,61.84,veh_passenger,1,0.0,7.72
1329.0,1675.0,346.0,2273.99,13.0,62.65,veh_passenger,1,0.0,5.53
1249.0,1676.0,427.0,4537.23,5.0,106.49,veh_passenger,1,0.0,8.5
1487.0,1676.0,189.0,1642.78,0.0,38.42,veh_passenger,1,5.02,9.7
1366.0,1677.0,311.0,2328.73,83.0,146.18,bus_bus,1,13.89,9.28
1396.0,1677.0,281.0,2210.93,31.0,92.81,truck_truck,1,0.0,8.64
1316.0,1678.0,362.0,3261.16,11.0,63.86,bus_bus,1,0.0,8.02
1281.0,1678.0,397.0,6942.0,44.0,100.45,veh_passenger,1,0.0,12.5
1387.0,1678.0,291.0,3253.26,0.0,47.66,veh_passenger,1,0.0,14.52
1190.0,1679.0,489.0,5151.41,72.0,139.19,veh_passenger,1,0.0,14.23
1331.0,1680.0,349.0,3145.28,68.0,101.9,veh_passenger,1,0.0,7.52
852.0,1681.0,829.0,7999.31,108.0,201.58,veh_passenger,1,0.0,6.58
1245.0,1682.0,437.0,6375.73,8.0,67.13,veh_passenger,1,0.0,6.76
1308.0,1684.0,376.0,2571.9,57.0,97.22,veh_passenger,1,0.0,5.92
1255.0,1686.0,431.0,4395.17,20.0,68.56,veh_passenger,1,7.75,7.69
1384.0,1686.0,302.0,2997.09,6.0,69.13,truck_truck,1,0.0,13.21
1605.0,1687.0,82.0,541.87,0.0,7.9,DEFAULT_VEHTYPE,1,0.0,10.89
801.0,1688.0,887.0,8704.66,24.0,126.95,veh_passenger,1,0.0,11.85
1279.0,1688.0,409.0,8352.25,0.0,61.81,bus_bus,1,0.0,7.8
613.0,1689.0,1076.0,8972.67,142.0,316.64,bus_bus,1,0.0,7.06
836.0,1689.0,853.0,16316.25,48.0,191.13,veh_passenger,1,0.0,9.29
1623.0,1689.0,66.0,541.87,0.0,8.3,DEFAULT_VEHTYPE,1,0.0,14.13
1293.0,1690.0,397.0,5315.91,12.0,95.22,bus_bus,1,0.0,16.15
1306.0,1690.0,384.0,4796.92,26.0,108.61,bus_bus,1,0.0,7.77
1232.0,1690.0,458.0,5866.82,11.0,104.5,veh_passenger,1,0.0,9.53
1308.0,1690.0,382.0,5163.16,0.0,46.34,veh_passenger,1,0.0,12.68
1356.0,1690.0,334.0,5377.28,52.0,89.05,veh_passenger,1,0.0,12.85
1389.0,1690.0,301.0,3022.03,9.0,72.96,truck_truck,1,0.0,14.05
1198.0,1691.0,493.0,5107.2,54.0,129.14,veh_passenger,1,0.0,8.23
1318.0,1691.0,373.0,3826.23,0.0,73.03,bus_bus,1,0.0,8.23
1413.0,1695.0,282.0,2195.25,0.0,34.45,truck_truck,1,0.0,8.32
1394.0,1696.0,302.0,2528.52,17.0,54.23,veh_passenger,1,0.0,10.91
1220.0,1697.0,477.0,4814.02,9.0,104.23,veh_passenger,1,0.0,6.44
1227.0,1698.0,471.0,3946.9,69.0,144.55,veh_passenger,1,0.0,9.98
1397.0,1698.0,301.0,2055.98,89.0,128.1,veh_passenger,1,0.0,13.64
1253.0,1699.0,446.0,4794.43,8.0,121.87,veh_passenger,1,0.0,8.69
1310.0,1700.0,390.0,4050.27,13.0,63.83,bus_bus,1,0.0,7.89
1406.0,1701.0,295.0,3236.29,0.0,44.96,bus_bus,1,0.0,13.75
1362.0,1701.0,339.0,2327.63,106.0,156.41,veh_passenger,1,0.0,8.79
1394.0,1701.0,307.0,3715.78,0.0,77.94,truck_truck,1,0.0,8.79
532.0,1702.0,1170.0,14564.61,77.0,215.3,veh_passenger,1,0.0,6.55
701.0,1702.0,1001.0,14578.87,91.0,238.09,bus_bus,1,0.0,7.81
1320.0,1702.0,382.0,3952.85,15.0,102.99,bus_bus,1,0.0,13.63
1241.0,1702.0,461.0,5280.53,2.0,75.04,veh_passenger,1,0.0,7.87
1304.0,1702.0,398.0,5875.94,103.0,153.95,veh_passenger,1,0.0,30.61
59.0,1703.0,1644.0,16626.43,494.0,678.49,veh_passenger,1,3.99,7.49
289.0,1703.0,1414.0,19335.97,191.0,393.78,bus_bus,1,0.0,7.62
1427.0,1703.0,276.0,2573.53,3.0,38.76,veh_passenger,1,0.0,6.63
695.0,1704.0,1009.0,11990.98,121.0,285.42,bus_bus,1,0.0,7.9
1292.0,1705.0,413.0,5043.71,1.0,72.81,bus_bus,1,0.0,13.75
1374.0,1705.0,331.0,3662.11,8.0,70.12,bus_bus,1,0.0,7.84
1244.0,1705.0,461.0,5307.82,12.0,129.62,veh_passenger,1,0.0,7.72
528.0,1706.0,1178.0,13503.95,138.0,324.54,veh_passenger,1,0.0,12.67
636.0,1708.0,1072.0,14517.41,215.0,318.9,bus_bus,1,0.0,8.32
1209.0,1710.0,501.0,8495.89,32.0,98.51,veh_passenger,1,0.0,7.34
1416.0,1710.0,294.0,1727.56,39.0,89.02,DEFAULT_VEHTYPE,1,0.0,6.39
859.0,1711.0,852.0,8924.18,78.0,253.35,veh_passenger,1,8.75,7.66
1270.0,1711.0,441.0,10826.33,7.0,47.92,veh_passenger,1,30.27,24.12
858.0,1712.0,854.0,11032.98,145.0,249.25,veh_passenger,1,8.54,13.92
863.0,1712.0,849.0,9182.63,82.0,179.16,veh_passenger,1,0.0,6.74
1341.0,1712.0,371.0,2809.82,72.0,150.53,veh_passenger,1,0.0,14.18
1422.0,1712.0,290.0,1975.33,92.0,150.02,truck_truck,1,0.0,14.01
1640.0,1713.0,73.0,541.87,0.0,7.21,DEFAULT_VEHTYPE,1,0.0,12.78
372.0,1715.0,1343.0,15131.07,306.0,564.58,veh_passenger,1,0.0,23.36
504.0,1716.0,1212.0,7753.06,299.0,535.31,truck_truck,1,0.0,7.77
1318.0,1716.0,398.0,4143.72,47.0,115.58,veh_passenger,1,0.0,8.66
106.0,1718.0,1612.0,13566.72,776.0,937.35,veh_passenger,1,0.0,4.7
1345.0,1718.0,373.0,4222.94,0.0,45.31,veh_passenger,1,0.0,6.71
1430.0,1718.0,288.0,2794.29,11.0,75.41,truck_truck,1,0.0,13.64
423.0,1719.0,1296.0,19045.22,103.0,291.71,bus_bus,1,0.0,5.49
1349.0,1719.0,370.0,3799.35,24.0,82.61,bus_bus,1,0.0,13.54
1322.0,1719.0,397.0,4176.14,42.0,91.58,veh_passenger,1,0.0,4.27
1424.0,1720.0,296.0,1727.56,44.0,132.85,DEFAULT_VEHTYPE,1,0.0,8.62
1458.0,1721.0,263.0,2205.63,4.0,41.04,veh_passenger,1,0.0,3.52
810.0,1722.0,912.0,13931.66,217.0,315.1,veh_passenger,1,0.0,26.29
1299.0,1723.0,424.0,4721.7,33.0,105.11,bus_bus,1,0.0,8.29
1452.0,1724.0,272.0,2822.5,0.0,22.93,bus_bus,1,4.17,13.47
1435.0,1725.0,290.0,1727.56,30.0,82.2,DEFAULT_VEHTYPE,1,0.0,6.95
1337.0,1726.0,389.0,2993.13,10.0,72.44,veh_passenger,1,0.0,6.87
1355.0,1726.0,371.0,4059.17,41.0,108.49,veh_passenger,1,0.0,13.9
1456.0,1727.0,271.0,2644.94,6.0,74.47,bus_bus,1,0.0,8.27
516.0,1728.0,1212.0,11746.34,338.0,621.77,veh_passenger,1,0.0,15.09
1173.0,1728.0,555.0,5504.95,69.0,176.79,veh_passenger,1,0.0,7.84
1268.0,1728.0,460.0,4387.22,83.0,155.45,veh_passenger,1,15.42,8.06
1404.0,1728.0,324.0,3950.95,0.0,55.67,veh_passenger,1,0.0,7.19
1658.0,1728.0,70.0,541.87,0.0,7.87,DEFAULT_VEHTYPE,1,0.0,13.5
432.0,1729.0,1297.0,13940.35,216.0,512.44,bus_bus,1,0.0,8.25
724.0,1729.0,1005.0,12614.3,42.0,214.5,bus_bus,1,0.0,3.93
1181.0,1729.0,548.0,4705.06,80.0,230.86,veh_passenger,1,0.0,8.04
1378.0,1730.0,352.0,3108.68,43.0,104.96,veh_passenger,1,0.0,12.16
651.0,1731.0,1080.0,9919.14,306.0,496.7,bus_bus,1,0.0,8.2
831.0,1731.0,900.0,10952.77,20.0,134.3,veh_passenger,1,0.0,6.73
873.0,1731.0,858.0,6551.1,147.0,283.22,veh_passenger,1,0.0,7.86
1244.0,1731.0,487.0,6307.59,8.0,63.74,veh_passenger,1,0.0,11.05
1285.0,1732.0,447.0,4866.8,4.0,82.14,veh_passenger,1,0.0,8.16
649.0,1733.0,1084.0,11710.21,157.0,371.03,bus_bus,1,0.0,8.13
845.0,1733.0,888.0,9295.23,38.0,139.28,veh_passenger,1,0.0,9.98
1194.0,1733.0,539.0,3482.61,120.0,203.33,veh_passenger,1,0.0,7.71
1390.0,1733.0,343.0,3320.15,13.0,64.92,truck_truck,1,0.0,7.76
1291.0,1735.0,444.0,3765.71,67.0,126.68,veh_passenger,1,0.0,7.18
1333.0,1735.0,402.0,3746.13,42.0,88.77,veh_passenger,1,0.0,8.23
1496.0,1736.0,240.0,2696.12,0.0,50.17,veh_passenger,1,0.0,8.33
1360.0,1737.0,377.0,2546.76,76.0,139.33,veh_passenger,1,0.0,8.38
1411.0,1737.0,326.0,3251.14,16.0,79.89,truck_truck,1,0.0,10.42
514.0,1738.0,1224.0,11726.41,268.0,488.78,bus_bus,1,0.0,8.27
866.0,1738.0,872.0,8204.52,94.0,248.92,veh_passenger,1,7.75,7.11
1174.0,1738.0,564.0,6471.56,4.0,86.78,veh_passenger,1,0.0,7.64
1395.0,1739.0,344.0,2551.69,0.0,39.82,veh_passenger,1,0.0,3.14
1425.0,1739.0,314.0,3148.7,0.0,37.43,truck_truck,1,0.0,8.21
1490.0,1743.0,253.0,2389.69,0.0,29.65,veh_passenger,1,0.0,8.72
1407.0,1744.0,337.0,4479.71,5.0,72.11,veh_passenger,1,0.0,7.87
1359.0,1744.0,385.0,3323.26,62.0,133.35,truck_truck,1,0.0,10.15
1332.0,1744.0,412.0,2371.28,119.0,159.42,DEFAULT_VEHTYPE,1,0.0,7.5
1250.0,1745.0,495.0,6322.24,4.0,123.51,veh_passenger,1,0.0,8.12
1492.0,1745.0,253.0,3735.92,2.0,82.94,veh_passenger,1,0.0,12.3
539.0,1747.0,1208.0,14123.25,192.0,398.13,veh_passenger,1,0.0,12.41
1216.0,1747.0,531.0,4439.82,113.0,200.1,veh_passenger,1,0.0,6.34
1363.0,1747.0,384.0,3823.53,8.0,64.65,bus_bus,1,0.0,7.88
848.0,1748.0,900.0,9532.86,116.0,352.94,veh_passenger,1,0.0,9.58
1286.0,1748.0,462.0,3817.59,90.0,174.7,bus_bus,1,0.0,13.56
1420.0,1748.0,328.0,3122.28,24.0,81.49,veh_passenger,1,0.0,7.98
1307.0,1749.0,442.0,4613.02,5.0,87.91,veh_passenger,1,0.0,7.88
1675.0,1749.0,74.0,541.87,0.0,7.73,DEFAULT_VEHTYPE,1,0.0,13.37
1373.0,1750.0,377.0,3527.79,48.0,125.37,veh_passenger,1,0.0,12.83
